taxon_name,aus_native
Lycianthes shanesii,TRUE
Lycium afrum,FALSE
Lycium australe,TRUE
Lycium barbarum,FALSE
Lycium ferocissimum,FALSE
Solanum lycopersicum,FALSE
Lycopodiella cernua,TRUE
Lycopodiella diffusa,TRUE
Lycopodiella lateralis,TRUE
Lycopodiella limosa,TRUE
Lycopodiella serpentina,TRUE
Huperzia australiana,TRUE
Lycopodium deuterodensum,TRUE
Lycopodium fastigiatum,TRUE
Lycopodiella lateralis,TRUE
Phlegmariurus varius,TRUE
Lycopodium scariosum,TRUE
Lycopodiella serpentina,TRUE
Phlegmariurus varius,TRUE
Lycopodium volubile,TRUE
Lycopus australis,TRUE
Lyginia barbata,TRUE
Lyginia excelsa,TRUE
Lyginia imberbis,TRUE
Lygodium flexuosum,TRUE
Lygodium japonicum,FALSE
Lygodium microphyllum,TRUE
Lygodium reticulatum,TRUE
Lysiana casuarinae,TRUE
Lysiana exocarpi,TRUE
Lysiana exocarpi subsp. exocarpi,TRUE
Lysiana exocarpi subsp. tenuis,TRUE
Lysiana filifolia,TRUE
Lysiana linearifolia,TRUE
Lysiana maritima,TRUE
Lysiana murrayi,TRUE
Lysiana spathulata,TRUE
Lysiana spathulata subsp. parvifolia,TRUE
Lysiana spathulata subsp. spathulata,TRUE
Lysiana subfalcata,TRUE
Lysicarpus angustifolius,TRUE
Lysimachia arvensis,FALSE
Lysimachia fortunei,TRUE
Lysimachia japonica,TRUE
Lysimachia linum-stellatum,FALSE
Lysimachia mauritiana,FALSE
Lysimachia minima,FALSE
Lysimachia nummularia,FALSE
Lysimachia ovalis,TRUE
Lysimachia vulgaris var. davurica,TRUE
Lysimachia vulgaris,TRUE
Lysimachia vulgaris var. davurica,TRUE
Lysimachia vulgaris var. vulgaris,FALSE
Lysinema ciliatum,TRUE
Lysinema conspicuum,TRUE
Lysinema elegans,TRUE
Lysinema fimbriatum,TRUE
Lysinema lasianthum,TRUE
Lysinema pentapetalum,TRUE
Lysiosepalum abollatum,TRUE
Lysiosepalum aromaticum,TRUE
Lysiosepalum hexandrum,TRUE
Lysiosepalum involucratum,TRUE
Lysiosepalum rugosum,TRUE
Bauhinia binata,TRUE
Bauhinia carronii,TRUE
Bauhinia cunninghamii,TRUE
Bauhinia gilva,TRUE
Bauhinia hookeri,TRUE
Lythrum hyssopifolia,TRUE
Lythrum junceum,FALSE
Lythrum paradoxum,TRUE
Lythrum salicaria,TRUE
Lythrum wilsonii,TRUE
Lasjia claudiensis,TRUE
Lasjia grandis,TRUE
Macadamia integrifolia,TRUE
Macadamia jansenii,TRUE
Macadamia ternifolia,TRUE
Macadamia tetraphylla,TRUE
Lasjia whelanii,TRUE
Macaranga dallachyana,TRUE
Macaranga inamoena,TRUE
Macaranga involucrata,TRUE
Macaranga involucrata,TRUE
Macaranga involucrata,TRUE
Macaranga polyadenia,TRUE
Macaranga subdentata,TRUE
Macaranga tanarius,TRUE
Macarthuria apetala,TRUE
Macarthuria australis,TRUE
Macarthuria complanata,TRUE
Macarthuria ephedroides,TRUE
Macarthuria georgeana,TRUE
Macarthuria intricata,TRUE
Macarthuria keigheryi,TRUE
Macarthuria neocambrica,TRUE
Macarthuria vertex,TRUE
Dolichandra unguis-cati,FALSE
Macgregoria racemigera,TRUE
Baumea articulata,TRUE
Machaerina insularis,TRUE
Mackinlaya confusa,TRUE
Mackinlaya macrosciadea,TRUE
Maclura cochinchinensis,TRUE
Maclura pomifera,FALSE
Abrodictyum caudatum,TRUE
Macropidia fuliginosa,TRUE
Macropteranthes fitzalanii,TRUE
Macropteranthes kekwickii,TRUE
Macropteranthes leichhardtii,TRUE
Macropteranthes leiocaulis,TRUE
Macropteranthes montana,TRUE
Macroptilium atropurpureum,FALSE
Macroptilium bracteatum,FALSE
Macroptilium lathyroides,FALSE
Macroptilium lathyroides var. semierectum,FALSE
Hibiscus tozerensis,TRUE
Hibiscus macilwraithensis,TRUE
Macrothelypteris polypodioides,TRUE
Macrothelypteris torresiana,TRUE
Macrotyloma axillare,FALSE
Macrotyloma axillare var. axillare,FALSE
Macrotyloma uniflorum,FALSE
Macrotyloma uniflorum var. stenocarpum,FALSE
Macrotyloma uniflorum var. uniflorum,FALSE
Macrozamia cardiacensis,TRUE
Macrozamia communis,TRUE
Macrozamia concinna,TRUE
Macrozamia conferta,TRUE
Macrozamia cranei,TRUE
Macrozamia crassifolia,TRUE
Macrozamia diplomera,TRUE
Macrozamia douglasii,TRUE
Macrozamia dyeri,TRUE
Macrozamia elegans,TRUE
Macrozamia fawcettii,TRUE
Macrozamia fearnsidei,TRUE
Macrozamia flexuosa,TRUE
Macrozamia fraseri,TRUE
Macrozamia glaucophylla,TRUE
Macrozamia heteromera,TRUE
Macrozamia humilis,TRUE
Macrozamia johnsonii,TRUE
Macrozamia lomandroides,TRUE
Macrozamia longispina,TRUE
Macrozamia lucida,TRUE
Macrozamia macdonnellii,TRUE
Macrozamia machinii,TRUE
Macrozamia macleayi,TRUE
Macrozamia miquelii,TRUE
Macrozamia montana,TRUE
Macrozamia moorei,TRUE
Macrozamia mountperriensis,TRUE
Macrozamia occidua,TRUE
Macrozamia parcifolia,TRUE
Macrozamia pauli-guilielmi,TRUE
Macrozamia plurinervia,TRUE
Macrozamia platyrhachis,TRUE
Macrozamia plurinervia,TRUE
Macrozamia polymorpha,TRUE
Macrozamia reducta,TRUE
Macrozamia riedlei,TRUE
Macrozamia secunda,TRUE
Macrozamia serpentina,TRUE
Macrozamia spiralis,TRUE
Macrozamia stenomera,TRUE
Macrozamia viridis,TRUE
Madia sativa,FALSE
Maesa dependens,TRUE
Maesa dependens,TRUE
Maesa dependens,TRUE
Maesa haplobotrys,TRUE
Maireana amoena,TRUE
Maireana aphylla,TRUE
Maireana appressa,TRUE
Maireana astrotricha,TRUE
Maireana atkinsiana,TRUE
Maireana brevifolia,TRUE
Maireana campanulata,TRUE
Maireana cannonii,TRUE
Maireana carnosa,TRUE
Maireana cheelii,TRUE
Maireana ciliata,TRUE
Maireana convexa,TRUE
Maireana coronata,TRUE
Maireana decalvans,TRUE
Maireana dichoptera,TRUE
Maireana diffusa,TRUE
Maireana enchylaenoides,TRUE
Maireana eriantha,TRUE
Maireana erioclada,TRUE
Maireana eriosphaera,TRUE
Maireana excavata,TRUE
Maireana georgei,TRUE
Maireana glomerifolia,TRUE
Maireana humillima,TRUE
Maireana integra,TRUE
Maireana lanosa,TRUE
Maireana lobiflora,TRUE
Maireana luehmannii,TRUE
Maireana marginata,TRUE
Maireana melanocarpa,TRUE
Maireana melanocoma,TRUE
Maireana microcarpa,TRUE
Maireana microphylla,TRUE
Maireana murrayana,TRUE
Maireana obrienii,TRUE
Maireana oppositifolia,TRUE
Maireana ovata,TRUE
Maireana pentagona,TRUE
Maireana pentatropis,TRUE
Maireana planifolia,TRUE
Maireana platycarpa,TRUE
Maireana polypterygia,TRUE
Maireana prosthecochaeta,TRUE
Maireana pyramidata,TRUE
Maireana radiata,TRUE
Maireana rohrlachii,TRUE
Maireana schistocarpa,TRUE
Eriochiton sclerolaenoides,TRUE
Maireana scleroptera,TRUE
Maireana sedifolia,TRUE
Maireana sp. Patience (C.P.Campbell 1052),TRUE
Maireana sp. Rainbow Valley (A91207),TRUE
Maireana spongiocarpa,TRUE
Maireana stipitata,TRUE
Maireana suaedifolia,TRUE
Maireana thesioides,TRUE
Maireana tomentosa,TRUE
Maireana tomentosa subsp. tomentosa,TRUE
Maireana trichoptera,TRUE
Maireana triptera,TRUE
Maireana turbinata,TRUE
Maireana villosa,TRUE
Malaccotristicha australis,TRUE
Malachra capitata,FALSE
Malachra fasciata,FALSE
Malachra fasciata var. lineariloba,FALSE
Malacocera albolanata,TRUE
Malacocera biflora,TRUE
Malacocera gracilis,TRUE
Malacocera tricornis,TRUE
Trophis scandens,TRUE
Trophis scandens subsp. scandens,TRUE
Malcolmia flexuosa,FALSE
Malephora crocea,FALSE
Malleostemon costatus,TRUE
Malleostemon decipiens,TRUE
Malleostemon hursthousei,TRUE
Malleostemon microphyllus,TRUE
Malleostemon minilyaensis,TRUE
Malleostemon nephroideus,TRUE
Malleostemon nerrenensis,TRUE
Malleostemon pedunculatus,TRUE
Malleostemon peltiger,TRUE
Malleostemon pentagonus,TRUE
Malleostemon pustulatus,TRUE
Malleostemon roseus,TRUE
Malleostemon sp. Adelong (G.J.Keighery 11825),TRUE
Malleostemon sp. Kalbarri (L.A.Craven 7083),TRUE
Malleostemon sp. Moonyoonooka (R.J.Cranfield 2947),TRUE
Malleostemon sp. Officer Basin (D.Pearson 350),TRUE
Malleostemon sp. Woodacurrie Rd (S.J.Patrick 3364),TRUE
Malleostemon sp. Woolgorong Station (M.Officer 100),TRUE
Malleostemon sp. Yalgoo Road (Morawa Tree Committee 329),TRUE
Malleostemon tuberculatus,TRUE
Malleostemon uniflorus,TRUE
Mallotus claoxyloides,TRUE
Mallotus dispersus,TRUE
Mallotus discolor,TRUE
Mallotus dispersus,TRUE
Mallotus ficifolius,TRUE
Mallotus megadontus,TRUE
Mallotus mollissimus,TRUE
Mallotus nesophilus,TRUE
Mallotus paniculatus,TRUE
Mallotus philippensis,TRUE
Mallotus pleiogynus,TRUE
Mallotus polyadenos,TRUE
Mallotus repandus,TRUE
Mallotus resinosus,TRUE
Mallotus surculosus,TRUE
Malus pumila,FALSE
Malus pumila,FALSE
Malva arborea,FALSE
Malva arborea x Malva preissiana,TRUE
Malva assurgentiflora,FALSE
Malva weinmanniana,TRUE
Malva weinmanniana,TRUE
Malva moschata,FALSE
Malva neglecta,FALSE
Malva nicaeensis,FALSE
Malva parviflora,FALSE
Malva preissiana,TRUE
Malva preissiana,TRUE
Malva weinmanniana,TRUE
Malva pseudolavatera,FALSE
Malva parviflora,FALSE
Malva sylvestris,FALSE
Malva trimestris,FALSE
Malva verticillata,FALSE
Malva weinmanniana,TRUE
Malvastrum americanum,TRUE
Malvastrum americanum,TRUE
Malvastrum chillagoense,TRUE
Malvastrum coromandelianum,TRUE
Malvaviscus arboreus,FALSE
Malvaviscus penduliflorus,FALSE
Malvella leprosa,FALSE
Mammea odorata,TRUE
Mammea touriga,TRUE
Mangifera indica,FALSE
Mangifera x odorata,FALSE
Manihot carthaginensis,FALSE
Manihot esculenta,FALSE
Manihot grahamii,FALSE
Manihot sp. Melbourne suburbs (D.Bainbridge s.n. MEL 2126056),FALSE
Manilkara kauki,TRUE
Maniltoa lenticellata,TRUE
Maniltoa lenticellata var. lenticellata,TRUE
Mansoa alliacea,FALSE
Mantisalca salmantica,FALSE
Mapania macrocephala,TRUE
Maranthes corymbosa,TRUE
Margaritaria dubium-traceyi,TRUE
Margaritaria indica,TRUE
Marianthus aquilonaris,TRUE
Marianthus bicolor,TRUE
Marianthus bignoniaceus,TRUE
Marianthus candidus,TRUE
Marianthus coeruleopunctatus,TRUE
Marianthus drummondianus,TRUE
Marianthus dryandra,TRUE
Marianthus erubescens,TRUE
Marianthus granulatus,TRUE
Marianthus microphyllus,TRUE
Marianthus mollis,TRUE
Marianthus paralius,TRUE
Marianthus ringens,TRUE
Marianthus sylvaticus,TRUE
Marianthus tenuis,TRUE
Markhamia lutea,FALSE
Marrubium vulgare,FALSE
Marsdenia angustata,TRUE
Marsdenia araujacea,TRUE
Marsdenia australis,TRUE
Marsdenia brevifolia,TRUE
Marsdenia brevis,TRUE
Tylophora cinerascens,TRUE
Marsdenia connivens,TRUE
Marsdenia coronata,TRUE
Marsdenia cymulosa,TRUE
Marsdenia flavescens,TRUE
Marsdenia fraseri,TRUE
Marsdenia geminata,TRUE
Marsdenia glandulifera,TRUE
Marsdenia graniticola,TRUE
Marsdenia hemiptera,TRUE
Marsdenia jensenii,TRUE
Marsdenia liisae,TRUE
Marsdenia lloydii,TRUE
Marsdenia longiloba,TRUE
Marsdenia longipedicellata,TRUE
Marsdenia micradenia,TRUE
Marsdenia microlepis,TRUE
Marsdenia muelleri,TRUE
Marsdenia paludicola,TRUE
Marsdenia pleiadenia,TRUE
Marsdenia pumila,TRUE
Marsdenia rara,TRUE
Marsdenia rostrata,TRUE
Marsdenia sp. Silver Plains (P.I.Forster PIF17005),TRUE
Marsdenia straminea,TRUE
Marsdenia suaveolens,TRUE
Marsdenia suborbicularis,TRUE
Marsdenia tricholepis,TRUE
Marsdenia trinervis,TRUE
Marsdenia tubulosa,TRUE
Marsdenia velutina,TRUE
Marsdenia viridiflora,TRUE
Marsdenia viridiflora subsp. tropica,TRUE
Marsdenia viridiflora subsp. viridiflora,TRUE
Marsilea angustifolia,TRUE
Marsilea costulifera,TRUE
Marsilea crenata,TRUE
Marsilea cryptocarpa,TRUE
Marsilea drummondii,TRUE
Marsilea exarata,TRUE
Marsilea hirsuta,TRUE
Marsilea latzii,TRUE
Marsilea mutica,TRUE
Martynia annua,FALSE
Matricaria chamomilla,FALSE
Matricaria discoidea,FALSE
Matricaria discoidea,FALSE
Matricaria chamomilla,FALSE
Matthiola incana,FALSE
Matthiola longipetala,FALSE
Maundia triglochinoides,TRUE
Maurandya barclayana,FALSE
Maurandya barclayana,FALSE
Maurandya scandens,FALSE
Mauranthemum paludosum,FALSE
Mayaca fluviatilis,FALSE
Denhamia bilocularis,TRUE
Denhamia cunninghamii,TRUE
Denhamia disperma,TRUE
Denhamia ferdinandii,TRUE
Denhamia fasciculiflora,TRUE
Denhamia ferdinandii,TRUE
Denhamia silvestris,TRUE
Maytenus sp. Mt Coolon (D.Corr PA 409),TRUE
Maytenus sp. Mt Windell (S.van Leeuwen 846),TRUE
Mazus pumilio,TRUE
Mecardonia procumbens,FALSE
Medicago arabica,FALSE
Medicago arborea,FALSE
Medicago intertexta,FALSE
Medicago italica,FALSE
Medicago laciniata,FALSE
Medicago littoralis,FALSE
Medicago lupulina,FALSE
Medicago minima,FALSE
Medicago orbicularis,FALSE
Medicago polymorpha,FALSE
Medicago praecox,FALSE
Medicago rugosa,FALSE
Medicago sativa,FALSE
Medicago scutellata,FALSE
Medicago italica,FALSE
Medicago truncatula,FALSE
Medicosma cunninghamii,TRUE
Medicosma elliptica,TRUE
Medicosma fareana,TRUE
Medicosma forsteri,TRUE
Medicosma glandulosa,TRUE
Medicosma heterophylla,TRUE
Medicosma mulgraveana,TRUE
Medicosma obovata,TRUE
Medicosma riparia,TRUE
Medicosma sessiliflora,TRUE
Medinilla balls-headleyi,TRUE
Leptocarpus canus,TRUE
Leptocarpus coangustatus,TRUE
Leptocarpus crassipes,TRUE
Leptocarpus crebriculmis,TRUE
Leptocarpus decipiens,TRUE
Leptocarpus denmarkicus,TRUE
Leptocarpus kraussii,TRUE
Leptocarpus roycei,TRUE
Leptocarpus scariosus,TRUE
Leptocarpus tephrinus,TRUE
Meeboldina thysanantha MS,TRUE
Meeboldina thysanantha MS,TRUE
Megahertzia amplexicaulis,TRUE
Megathyrsus maximus,FALSE
Megathyrsus maximus var. coloratus,FALSE
Megathyrsus maximus var. maximus,FALSE
Megathyrsus maximus var. pubiglumis,FALSE
Meiogyne bidwillii,TRUE
Meiogyne cylindrocarpa,TRUE
Meiogyne cylindrocarpa,TRUE
Meiogyne cylindrocarpa,TRUE
Meiogyne trichocarpa,TRUE
Meiogyne heteropetala,TRUE
Meiogyne hirsuta,TRUE
Meiogyne hirsuta,TRUE
Meiogyne trichocarpa,TRUE
Meiogyne stenopetala,TRUE
Meiogyne trichocarpa,TRUE
Meiogyne verrucosa,TRUE
Meionectes brownii,TRUE
Meionectes tenuifolia,TRUE
Melaleuca acacioides,TRUE
Calothamnus quadrifidus,FALSE
Melaleuca acuminata,TRUE
Melaleuca acuminata subsp. acuminata,TRUE
Melaleuca acuminata subsp. websteri,TRUE
Melaleuca acutifolia,TRUE
Melaleuca adenostyla,TRUE
Melaleuca adnata,TRUE
Melaleuca agathosmoides,TRUE
Melaleuca alsophila,TRUE
Melaleuca alternifolia,TRUE
Melaleuca amydra,TRUE
Melaleuca apodocephala,TRUE
Melaleuca apostiba,TRUE
Melaleuca araucarioides,TRUE
Melaleuca arcana,TRUE
Melaleuca argentea,TRUE
Melaleuca armillaris,TRUE
Melaleuca armillaris subsp. akineta,TRUE
Melaleuca armillaris subsp. armillaris,TRUE
Melaleuca aspalathoides,TRUE
Melaleuca atroviridis,TRUE
Melaleuca barlowii,TRUE
Melaleuca basicephala,TRUE
Melaleuca beardii,TRUE
Melaleuca biconvexa,TRUE
Melaleuca bisulcata,TRUE
Melaleuca blaeriifolia,TRUE
Melaleuca boeophylla,TRUE
Melaleuca borealis,TRUE
Melaleuca bracteata,TRUE
Melaleuca bracteosa,TRUE
Melaleuca brevifolia,TRUE
Melaleuca bromelioides,TRUE
Melaleuca brophyi,TRUE
Melaleuca caeca,TRUE
Melaleuca cajuputi,TRUE
Melaleuca cajuputi subsp. cajuputi,TRUE
Melaleuca calcicola,TRUE
Melaleuca calothamnoides,TRUE
Melaleuca calycina,TRUE
Melaleuca calyptroides,TRUE
Melaleuca campanae,TRUE
Melaleuca camptoclada,TRUE
Melaleuca capitata,TRUE
Melaleuca cardiophylla,TRUE
Melaleuca carrii,TRUE
Melaleuca cheelii,TRUE
Melaleuca ciliosa,TRUE
Melaleuca citrolens,TRUE
Melaleuca clarksonii,TRUE
Melaleuca clavifolia,TRUE
Melaleuca cliffortioides,TRUE
Melaleuca coccinea,TRUE
Callistemon comboynensis,TRUE
Melaleuca concinna,TRUE
Melaleuca concreta,TRUE
Melaleuca condylosa,TRUE
Melaleuca conothamnoides,TRUE
Melaleuca cordata,TRUE
Melaleuca cornucopiae,TRUE
Melaleuca marginata,TRUE
Melaleuca fulgens subsp. corrugata,TRUE
Melaleuca croxfordiae,TRUE
Melaleuca ctenoides,TRUE
Melaleuca cucullata,TRUE
Melaleuca cuticularis,TRUE
Melaleuca dealbata,TRUE
Melaleuca deanei,TRUE
Melaleuca decora,TRUE
Melaleuca decussata,TRUE
Melaleuca delta,TRUE
Melaleuca dempta,TRUE
Melaleuca densa,TRUE
Melaleuca densispicata,TRUE
Melaleuca depauperata,TRUE
Melaleuca depressa,TRUE
Melaleuca dichroma,TRUE
Melaleuca diosmatifolia,TRUE
Melaleuca diosmifolia,FALSE
Melaleuca dissitiflora,TRUE
Melaleuca eleuterostachya,TRUE
Melaleuca eleuterostachya,TRUE
Melaleuca elliptica,TRUE
Melaleuca ericifolia,TRUE
Melaleuca diosmatifolia,TRUE
Melaleuca eulobata,TRUE
Melaleuca eurystoma,TRUE
Melaleuca eximia,TRUE
Melaleuca exuvia,TRUE
Melaleuca fabri,TRUE
Melaleuca ferruginea,TRUE
Melaleuca filifolia,TRUE
Melaleuca fissurata,TRUE
Melaleuca fluviatilis,TRUE
Melaleuca foliolosa,TRUE
Melaleuca fulgens,TRUE
Melaleuca fulgens subsp. corrugata,TRUE
Melaleuca fulgens subsp. fulgens,TRUE
Melaleuca genialis,TRUE
Melaleuca gibbosa,TRUE
Melaleuca glaberrima,TRUE
Melaleuca glena,TRUE
Melaleuca globifera,TRUE
Melaleuca glomerata,TRUE
Melaleuca grieveana,TRUE
Melaleuca groveana,TRUE
Melaleuca halmaturorum,TRUE
Melaleuca halophila,TRUE
Melaleuca hamata,TRUE
Melaleuca hamulosa,TRUE
Melaleuca haplantha,TRUE
Melaleuca hnatiukii,TRUE
Melaleuca hollidayi,TRUE
Melaleuca holosericea,TRUE
Melaleuca howeana,TRUE
Melaleuca huegelii,TRUE
Melaleuca huegelii subsp. pristicensis,TRUE
Melaleuca huttensis,TRUE
Melaleuca hypericifolia,TRUE
Melaleuca idana,TRUE
Melaleuca incana,TRUE
Melaleuca incana subsp. Gingilup (N.Gibson & M.Lyons 593),TRUE
Melaleuca incana subsp. incana,TRUE
Melaleuca incana subsp. tenella,TRUE
Melaleuca interioris,TRUE
Melaleuca irbyana,TRUE
Melaleuca johnsonii,TRUE
Melaleuca keigheryi,TRUE
Melaleuca kunzeoides,TRUE
Melaleuca laetifica,TRUE
Melaleuca lanceolata,TRUE
Melaleuca lanceolata,TRUE
Melaleuca lara,TRUE
Melaleuca lasiandra,TRUE
Melaleuca lateralis,TRUE
Melaleuca lateriflora,TRUE
Melaleuca lateriflora subsp. lateriflora,TRUE
Melaleuca lateritia,TRUE
Melaleuca laxiflora,TRUE
Melaleuca lecanantha,TRUE
Melaleuca leiocarpa,TRUE
Melaleuca leiopyxis,TRUE
Melaleuca leptospermoides,TRUE
Melaleuca leucadendra,TRUE
Melaleuca leucadendra,TRUE
Melaleuca leuropoma,TRUE
Melaleuca linariifolia,TRUE
Callistemon linearis,TRUE
Melaleuca linguiformis,TRUE
Melaleuca linophylla,TRUE
Melaleuca longistaminea,TRUE
Melaleuca lophocoracorum,TRUE
Melaleuca lutea,TRUE
Melaleuca macronychia,TRUE
Melaleuca macronychia subsp. macronychia,TRUE
Melaleuca macronychia subsp. trygonoides,TRUE
Asteromyrtus magnifica,TRUE
Melaleuca manglesii,TRUE
Melaleuca marginata,TRUE
Melaleuca megacephala,TRUE
Melaleuca micromera,TRUE
Melaleuca microphylla,TRUE
Melaleuca minutifolia,TRUE
Melaleuca monantha,TRUE
Melaleuca nanophylla,TRUE
Melaleuca nematophylla,TRUE
Melaleuca nervosa,TRUE
Melaleuca nesophila,FALSE
Melaleuca nodosa,TRUE
Melaleuca ochroma,TRUE
Melaleuca oldfieldii,TRUE
Melaleuca orbicularis,TRUE
Melaleuca ordinifolia,TRUE
Melaleuca osullivanii,TRUE
Melaleuca oxyphylla,TRUE
Callistemon pachyphyllus,TRUE
Melaleuca pallescens,TRUE
Callistemon pallidus,TRUE
Callistemon sieberi,TRUE
Melaleuca papillosa,TRUE
Melaleuca parviceps,TRUE
Melaleuca parvistaminea,TRUE
Melaleuca pauciflora,TRUE
Melaleuca pauperiflora,TRUE
Melaleuca pauperiflora subsp. fastigiata,TRUE
Melaleuca pauperiflora subsp. mutica,TRUE
Melaleuca penicula,TRUE
Melaleuca pentagona,FALSE
Melaleuca pentagona var. latifolia,TRUE
Melaleuca pentagona var. pentagona,FALSE
Melaleuca pentagona var. raggedensis,TRUE
Melaleuca phoidophylla,TRUE
Callistemon pityoides,TRUE
Melaleuca platycalyx,TRUE
Melaleuca plumea,TRUE
Melaleuca podiocarpa,TRUE
Melaleuca polycephala,TRUE
Melaleuca pomphostoma,TRUE
Melaleuca preissiana,TRUE
Melaleuca pritzelii,TRUE
Melaleuca procera,TRUE
Melaleuca protrusa,TRUE
Melaleuca psammophila,TRUE
Melaleuca pulchella,TRUE
Melaleuca pungens,TRUE
Melaleuca pungens var. obtusifolia,TRUE
Melaleuca pungens var. pungens,TRUE
Melaleuca pustulata,TRUE
Melaleuca quadrifaria,TRUE
Melaleuca quinquenervia,TRUE
Melaleuca radula,TRUE
Callistemon recurvus,TRUE
Melaleuca rhaphiophylla,TRUE
Melaleuca rigidifolia,TRUE
Melaleuca ringens,TRUE
Melaleuca ryeae,TRUE
Callistemon salignus,TRUE
Melaleuca saligna,TRUE
Melaleuca sapientes,TRUE
Melaleuca scabra,TRUE
Melaleuca scalena,TRUE
Melaleuca sciotostyla,TRUE
Melaleuca sclerophylla,TRUE
Melaleuca sculponeata,TRUE
Melaleuca seriata,TRUE
Melaleuca sericea,TRUE
Callistemon serpentinus,TRUE
Melaleuca sheathiana,TRUE
Melaleuca sieberi,TRUE
Melaleuca similis,TRUE
Melaleuca societatis,TRUE
Melaleuca sophisma,TRUE
Melaleuca sp. Carnarvon NP (M.B.Thomas 115),TRUE
Melaleuca sp. Cudmore (E.J.Thompson+ GAL174),TRUE
Melaleuca sp. Marlborough Creek (G.N.Batianoff+ MC9108006),TRUE
Melaleuca sp. Mt Abbot (A.R.Bean 5186),TRUE
Melaleuca sp. Mt Coolon (T.D.Stanley+ 78374),TRUE
Melaleuca sp. Mt Stewart (E.J.Thompson+ HUG406),TRUE
Melaleuca sp. Ropers Peak (P.I.Forster PIF 7208),TRUE
Melaleuca sp. Spirit Hills (R.K.Harwood 548),TRUE
Melaleuca sp. Wanneroo (G.J.Keighery 16705),TRUE
Melaleuca sp. Windsor (E.J.Thompson+ CHA206),TRUE
Melaleuca sparsiflora,TRUE
Melaleuca spathulata,TRUE
Melaleuca spectabilis,TRUE
Melaleuca spicigera,TRUE
Melaleuca squamea,TRUE
Melaleuca squamophloia,TRUE
Melaleuca squarrosa,TRUE
Melaleuca stenostachya,TRUE
Melaleuca stereophloia,TRUE
Melaleuca stipitata,TRUE
Melaleuca stramentosa,TRUE
Melaleuca striata,TRUE
Melaleuca strobophylla,TRUE
Melaleuca styphelioides,TRUE
Melaleuca subalaris,TRUE
Melaleuca suberosa,TRUE
Melaleuca subfalcata,TRUE
Melaleuca subtrigona,TRUE
Melaleuca sylvana,TRUE
Asteromyrtus symphyocarpa,TRUE
Melaleuca systena,TRUE
Melaleuca tamariscina,TRUE
Melaleuca teretifolia,TRUE
Melaleuca ericifolia,TRUE
Melaleuca teuthidoides,TRUE
Melaleuca thapsina,TRUE
Melaleuca thymifolia,TRUE
Melaleuca thymoides,TRUE
Melaleuca thyoides,TRUE
Melaleuca tinkeri,TRUE
Melaleuca torquata,TRUE
Melaleuca tortifolia,TRUE
Melaleuca trichophylla,TRUE
Melaleuca trichostachya,TRUE
Melaleuca triumphalis,TRUE
Melaleuca tuberculata,TRUE
Melaleuca tuberculata var. arenaria,TRUE
Melaleuca tuberculata var. macrophylla,TRUE
Melaleuca tuberculata var. tuberculata,TRUE
Melaleuca ulicoides,TRUE
Melaleuca uncinata,TRUE
Melaleuca undulata,TRUE
Melaleuca urceolaris,TRUE
Melaleuca uxorum,TRUE
Melaleuca venusta,TRUE
Melaleuca villosisepala,TRUE
Callistemon viminalis,TRUE
Melaleuca viminea,TRUE
Melaleuca viminea subsp. appressa,TRUE
Melaleuca vinnula,TRUE
Melaleuca violacea,TRUE
Melaleuca viridiflora,TRUE
Melaleuca wilsonii,TRUE
Melaleuca wonganensis,TRUE
Melaleuca x arenicola,TRUE
Melaleuca xerophila,TRUE
Melaleuca zeteticorum,TRUE
Melaleuca zonalis,TRUE
Melanostachya ustulata,TRUE
Wollastonia biflora,TRUE
Melastoma affine,TRUE
Melastoma cyanoides,TRUE
Melastoma imbricatum,TRUE
Melastoma affine,TRUE
Melastoma affine,TRUE
Melhania brachycarpa,TRUE
Melhania oblongifolia,TRUE
Melhania ovata,TRUE
Melia azedarach,TRUE
Melia azedarach,TRUE
Melianthus comosus,FALSE
Melianthus major,FALSE
Melica ciliata,FALSE
Melichrus adpressus,TRUE
Melichrus erubescens,TRUE
Melichrus procumbens,TRUE
Melichrus sp. Bruce Rock (J.Buegge D36),TRUE
Melichrus sp. Bungalbin Hill (F.H. & M.P.Mollemans 3069),TRUE
Melichrus sp. Coolgardie (K.R.Newbey 8698),TRUE
Melichrus sp. Gibberagee (Benwell 97239),TRUE
Melichrus sp. Gibberagee (Benwell 97239),TRUE
Melichrus sp. Inglewood (A.R.Bean 1652),TRUE
Melichrus sp. Isla Gorge (P.Sharpe+ 601),TRUE
Melichrus sp. Newfoundland State Forest (P.Gilmour 7852),TRUE
Melichrus sp. Tara (D.Halford Q2259),TRUE
Melichrus urceolatus,TRUE
Melicope affinis,TRUE
Melicope bonwickii,TRUE
Melicope broadbentiana,TRUE
Melicope contermina,TRUE
Melicope elleryana,TRUE
Dinosperma erythrococcum,TRUE
Medicosma fareana,TRUE
Melicope fellii,TRUE
Melicope hayesii,TRUE
Melicope jonesii,TRUE
Melicope littoralis,TRUE
Dinosperma melanophloium,TRUE
Melicope micrococca,TRUE
Acronychia octandra,TRUE
Melicope peninsularis,TRUE
Brombya platynema,TRUE
Melicope polybotrya,TRUE
