taxon_name,med_w,med_w_lwr,med_w_upr,med_w_warnings,med_w_messages,med_wo,med_wo_lwr,med_wo_upr,med_wo_warnings,med_wo_messages,num_unburnt_pixels,num_pixels
Acacia harpophylla,529751.8916304345,39967.08091986223,7021705.3691944,NA,NA,12052.64512777163,6378.113292475486,22775.740711187023,NA,NA,603,647
Acacia havilandiorum,93398607.15204558,6914.085671352331,1261670773633.3198,NA,NA,248015.27834117878,3587.496748676625,17146100.080325656,NA,NA,270,302
Acacia helicophylla,1446.0947375238766,1286.5417620905694,1625.4349851000277,NA,NA,1364.5097671552505,1224.9255086051105,1520.0001074206602,NA,NA,5,64
Acacia hemignosta,1507.1616794677684,1434.8081517592977,1583.163801565281,NA,NA,1294.1423749014293,1240.0530639298952,1350.5909829437721,NA,NA,108,564
Acacia hemiteles,50059.21700067095,10712.810377067666,233918.5627783125,NA,NA,10913.385396418005,6884.718538583828,17299.4698538902,NA,NA,356,401
Acacia hilliana,4963.226554689558,4594.562077702422,5361.4724138179345,NA,NA,3828.2944134233935,3593.8050747016564,4078.083761141502,NA,NA,90,402
Acacia hispidula,11769.869208723336,10128.072639054644,13677.806837232964,NA,NA,7572.802574274495,6840.067256643007,8384.03142501899,NA,NA,155,364
Acacia holosericea,2856.5462918769545,2721.802565459842,2997.9605505505856,NA,NA,1903.7191491565468,1830.74644561381,1979.6005107906826,NA,NA,492,1391
Acacia homalophylla,14764739.145762017,44082.93481505857,4945168078.236251,NA,NA,39562.392619530285,5713.519351569898,273943.74875999993,NA,NA,348,374
Acacia huegelii,15835139.99721213,1846.7653405671354,135778841644.44101,NA,NA,201038.28959676143,1865.4501488606622,21665759.285326377,NA,NA,87,107
Acacia implexa,117897.16941395079,87744.84990810524,158410.92178491334,NA,NA,15567.605762000208,13838.411810475674,17512.873043538373,NA,NA,6911,8502
Acacia incrassata,76570.75432583106,5574.462458092454,1051775.0298085408,NA,NA,10122.005404741532,2624.5753735079034,39036.78836880937,NA,NA,18,26
Acacia infecunda,22762.133319805533,0,Inf,Ran out of iterations and did not converge,NA,22762.133319805493,0,Inf,Ran out of iterations and did not converge,NA,0,3
Acacia ingramii,32480.931087441066,8533.8467646005,123626.64967027731,NA,NA,14455.753897661065,6901.162480676344,30280.234864034534,NA,NA,68,110
Acacia irrorata,40588.688018297704,30608.45501118363,53823.088896344714,NA,NA,11178.974905258294,9805.41847518774,12744.940998553557,NA,NA,1297,1797
Acacia irrorata subsp. irrorata,27050.328562086423,20963.66405604901,34904.21680868769,NA,NA,11059.99014733254,9763.92087871298,12528.100501692821,NA,NA,1033,1509
Acacia irrorata subsp. velutinella,16231.78982152712,10925.580928900774,24115.0564464071,NA,NA,8225.21338427085,6559.752488171509,10313.519502265031,NA,NA,76,129
Acacia ixiophylla,184116.30054088563,33362.87737268987,1016063.8048746532,NA,NA,11402.492298097319,6596.672757725956,19709.455870142127,NA,NA,277,321
Acacia jennerae,52479.44208321529,18961.181597550858,145248.95651657524,NA,NA,7710.071173937656,5477.318788046566,10852.973837658443,NA,NA,158,192
Acacia jonesii,16619.283382559748,7970.301923623337,34653.71610718914,NA,NA,13075.88472740478,7294.603256145099,23439.076177356495,NA,NA,18,61
Acacia juncifolia,14042.526867270386,11070.1277181418,17813.03394493367,NA,NA,5718.025536162327,4994.671587433535,6546.139312635959,NA,NA,161,296
Acacia kempeana,22741.900729371762,19054.661324901754,27142.652391764113,NA,NA,7102.83736787135,6530.048131521243,7725.8693440406105,NA,NA,878,1374
Acacia kettlewelliae,11695.565764967454,9628.347703863627,14206.618079215143,NA,NA,9416.702030866469,8047.697844848889,11018.589272071467,NA,NA,53,229
Acacia kulnurensis,46760.24449380605,5327.641434528577,410410.59012523317,NA,NA,14055.252273777016,4894.01031511672,40365.692705901514,NA,NA,36,52
Acacia kybeanensis,11050.982223967434,8278.493931905732,14751.98376890406,NA,NA,8972.735226169896,7063.2096823175625,11398.497433893723,NA,NA,19,80
Acacia kydrensis,222596.18604207155,7863.967809516842,6300771.218889413,NA,NA,109192.04136457073,6522.162877706968,1828059.513526584,NA,NA,13,46
Acacia lamprocarpa,1102.8664136213858,1070.4038846280566,1136.3134455708212,NA,NA,998.5087401717127,972.554909950836,1025.1551804408666,NA,NA,164,1090
Acacia lanigera,20028.764691337605,10736.876805968122,37362.02084743957,NA,NA,9291.245270564857,7415.96254152023,11640.732837371808,NA,NA,221,304
Acacia lanigera var. gracilipes,18557.856156409907,5317.426285891133,64767.052067236036,NA,NA,16205.639220793984,5090.923087367627,51586.46831773895,NA,NA,2,18
Acacia lanigera var. lanigera,31757.260524961795,4197.362396494107,240275.55897786556,NA,NA,14219.719691791386,5039.918972565379,40119.777562653384,NA,NA,88,128
Acacia lanigera var. whanii,8344.942593208643,7738.750336828327,8998.619137839836,Ran out of iterations and did not converge,NA,6499.166745630483,0,Inf,NA,NA,106,120
Acacia laricina var. crassifolia,8662.956205383889,6965.991954711554,10773.31278937813,Ran out of iterations and did not converge,NA,8418.384509126394,0,Inf,Ran out of iterations and did not converge,NA,21,23
Acacia lasiocarpa,5795.026368073835,0,Inf,Ran out of iterations and did not converge,NA,11857.199132804739,0,Inf,Ran out of iterations and did not converge,NA,68,73
Acacia lasiocarpa var. bracteolata,191796.24527969598,14456.725889348883,2544545.7003851444,NA,NA,15432.701434046705,5374.243130867864,44316.616824510274,NA,NA,91,115
Acacia lateriticola,122735.85967289784,4821.529058137216,3124338.99453989,NA,NA,10166.594819480153,4431.076936323104,23326.078898834985,NA,NA,117,133
Acacia latescens,1238.6880956177592,1186.077946401004,1293.6318417191108,NA,NA,1114.1766371295964,1072.7034392552835,1157.253284828882,NA,NA,80,528
Acacia latisepala,9312.638637829727,7527.945884012338,11520.438607692986,NA,NA,6947.846381258476,5868.310863830226,8225.973445799904,NA,NA,29,95
Acacia leiocalyx,39498.14723528481,23323.77845709983,66888.97503849062,NA,NA,6506.195187847487,5342.332885462991,7923.612535930784,NA,NA,290,377
Acacia leiocalyx subsp. herveyensis,62428.78078089289,5699.554930590594,683799.4750907561,NA,NA,9746.785378631594,3469.7562181874564,27379.394759535247,NA,NA,25,34
Acacia leiocalyx subsp. leiocalyx,34290.19193180269,26657.44329166136,44108.40341495428,NA,NA,7119.198921904282,6450.111432929996,7857.692664174642,NA,NA,1086,1429
Acacia leprosa,172982.33307494898,21690.078617468953,1379565.656896834,NA,NA,17871.441676160666,7157.558432571663,44622.53862029012,NA,NA,146,193
Acacia leprosa var. graveolens,136943.47279195208,40665.22753101621,461168.3219039275,NA,NA,13668.309442682536,9186.748528024762,20336.10503770838,NA,NA,827,973
Acacia leprosa var. uninervia,190123.2069751209,19240.27369693182,1878706.8416947154,NA,NA,49766.71796789607,9533.101643382639,259802.77038326985,NA,NA,68,151
Acacia leptoclada,31478.870386939034,7327.726393167489,135228.75004744416,NA,NA,9945.61071536561,6001.280499433319,16482.34447813853,NA,NA,101,120
Acacia leptostachya,8915.368554944533,7831.261533001862,10149.552040311712,NA,NA,4117.556944112647,3794.985472735101,4467.546795585244,NA,NA,246,500
Acacia leucoclada,135809.30248373267,10760.904162437937,1713997.8539628016,NA,NA,12020.844540901502,4426.096745875312,32647.43447173447,NA,NA,60,75
Acacia ligulata,140542.09824732033,99643.50170020152,198227.49143429083,NA,NA,9969.386641071103,8925.265124120633,11135.654640730838,NA,NA,4731,5569
Acacia linarioides,1828.1803516232383,1655.1289690280348,2019.3250559948706,NA,NA,1715.0150308809764,1565.751371503859,1878.5080503060121,NA,NA,7,89
Acacia linearifolia,108853.96765741176,37363.67415659451,317131.18536201294,NA,NA,12538.587435109228,8628.845330481989,18219.839253868886,NA,NA,538,628
Acacia lineata,324306.0680615334,74421.37608346516,1413228.7162169185,NA,NA,11817.765562559858,7188.919522850309,19427.061667293845,NA,NA,425,490
Acacia lineolata,NA,NA,NA,Ran out of iterations and did not converge,NA,NA,NA,NA,"no non-missing arguments to max; returning -Inf, Ran out of iterations and did not converge",NA,10,10
Acacia linifolia,19720.12266130025,17375.154597518125,22381.569936205087,NA,NA,10384.024583075075,9644.268198308437,11180.523428498205,NA,NA,1348,2396
Acacia loderi,NA,NA,NA,Ran out of iterations and did not converge,NA,NA,NA,NA,"no non-missing arguments to max; returning -Inf, Ran out of iterations and did not converge",NA,218,218
Acacia longifolia,54966.74672627239,43987.91055071571,68685.76406207643,NA,NA,12642.210747984902,11459.735815223798,13946.699572615216,NA,NA,3889,5176
Acacia longifolia subsp. longifolia,49576.384243584085,39516.16561416274,62197.78251426807,NA,NA,13577.111908615234,12174.31496231151,15141.54745870497,NA,NA,3035,4313
Acacia longifolia subsp. sophorae,948605.971665951,98664.05625313743,9120375.9874983691,NA,NA,21874.526006612105,11526.344777116004,41513.1507226763,NA,NA,2731,2886
Acacia longissima,54317.25521487457,27013.212012811757,109219.30397164651,NA,NA,14680.92424052345,10691.87086329864,20158.262226662737,NA,NA,602,787
Acacia lucasii,11283.078601840542,7567.841842937842,16822.21502212191,NA,NA,9456.485557669257,6651.862495513188,13443.62111554865,NA,NA,9,48
Acacia lunata,13339.69645597729,9353.541325726068,19024.612747279432,NA,NA,6618.83044813363,5329.167846788311,8220.59236275374,NA,NA,53,95
Acacia lycopodiifolia,1681.3122243387115,1624.9815358866779,1739.5956404934313,NA,NA,1598.1982999789934,1549.604499791716,1648.3159453906228,NA,NA,37,581
Acacia lysiphloia,2665.2226477698828,2544.6027493612846,2791.5602008873534,NA,NA,2331.099427550219,2236.3554308798984,2429.857287482663,NA,NA,104,764
Acacia mabellae,18536.29753520888,13549.188055952829,25359.03442293971,NA,NA,12714.10361984996,10067.10667849013,16057.089292762532,NA,NA,118,318
Acacia macdonnellensis subsp. macdonnellensis,11714.283812103044,8959.418243598435,15316.222716642043,NA,NA,6805.066823557064,5781.494744574003,8009.854980243389,NA,NA,56,129
Acacia macnuttiana,10301.198603409579,7802.973744211897,13599.26306885263,NA,NA,6990.224330293049,5802.1735726337,8421.539889514399,NA,NA,27,71
Acacia maidenii,49811.13801711769,36652.45006630646,67693.95950534828,NA,NA,11773.971605281955,10355.304403067787,13386.994912570322,NA,NA,2056,2642
Acacia maitlandii,9999.393657371878,8844.454700159493,11305.148469275986,NA,NA,6468.588528616946,5952.256734353908,7029.709809231973,NA,NA,149,407
Acacia mangium,119444.70828320134,33339.670749976525,427929.7910243793,NA,NA,1764.0539986137103,1181.8253870722888,2633.1186857764415,NA,NA,139,149
Acacia mariae,13064.434425884281,11079.58182420544,15404.863610948656,NA,NA,5639.308315256782,5257.669869412618,6048.648748286124,NA,NA,262,451
Acacia matthewii,12132.993232534665,7372.829178098648,19966.490640801116,NA,NA,9011.2457835896,6028.329951476402,13470.15694659747,NA,NA,11,36
Acacia mearnsii,291444.97597828374,180809.6384916053,469776.80355754995,NA,NA,26912.109861605157,22074.636909434696,32809.67474910335,NA,NA,10522,12625
Acacia meiantha,74701.52651077298,12857.754697100876,434004.0850443311,NA,NA,6781.095415199692,4073.3536446956323,11288.795189664455,NA,NA,80,95
Acacia melanoxylon,119195.85507898206,98904.200394604,143650.64184660072,NA,NA,16023.62042556425,14895.324957193436,17237.382351874334,NA,NA,21901,26774
Acacia melleodora,7815.012119288026,7254.740659257004,8418.55240499717,NA,NA,5145.019634325927,4876.654884324267,5428.152630338795,NA,NA,278,909
Acacia melvillei,10438.62277091872,9502.18394772933,11467.347501684724,Ran out of iterations and did not converge,NA,10503.830151133894,4380.718557721995,25185.468180645228,NA,NA,432,453
Acacia menzelii,9682.987348056216,8191.653506284007,11445.8264025317,Ran out of iterations and did not converge,NA,15201.009460029301,0,Inf,Ran out of iterations and did not converge,NA,83,87
Acacia merrallii,229994.603699644,7980.77056050632,6628121.599275798,NA,NA,20828.120753507337,6443.221550297926,67328.2162868704,NA,NA,517,587
Acacia microbotrya,123990.42318180666,41056.6346663729,374449.22521609213,NA,NA,8356.411739897847,5301.9517981261815,13170.549228942762,NA,NA,197,247
Acacia microcarpa,3667946.362181424,43988.48141535241,305848942.33571833,NA,NA,61197.40038473487,9268.661198715963,404062.8666379967,NA,NA,389,452
Acacia mimula,982.1647148506889,945.5402920646442,1020.2077428042421,NA,NA,929.580861523092,899.1054559839921,961.0892385969443,NA,NA,39,410
Acacia minyura,33228.32195270768,19123.86953974461,57735.24952667812,NA,NA,8232.580581178843,6505.142918469031,10418.7385081393,NA,NA,211,297
Acacia mitchellii,18799.305461288423,14316.519497470279,24685.740545338333,NA,NA,8248.32576253072,7166.507566018987,9493.44953006468,NA,NA,243,500
Acacia moirii subsp. recurvistipula,10831.765574159637,8085.246956755873,14511.263054929153,Ran out of iterations and did not converge,NA,22920.74069632646,0,Inf,Ran out of iterations and did not converge,NA,56,59
Acacia montana,501995.3168225598,144055.17282346866,1749324.8813813354,NA,NA,12006.715785628609,8146.328041850532,17696.46682729407,NA,NA,944,1057
Acacia monticola,3924.0776938462477,3639.652053997105,4230.730168404707,NA,NA,3076.4903202773207,2884.584875019017,3281.1628365407837,NA,NA,101,474
Acacia mucronata,104442.9015171591,26010.727563731623,419377.72215695836,NA,NA,11422.214954560754,8040.363571009127,16226.504350948971,NA,NA,1328,1457
Acacia mucronata subsp. longifolia,88695.53954757306,63729.617572954994,123441.80045689752,NA,NA,22585.410616873083,18620.304833353683,27394.866909968252,NA,NA,1997,3360
Acacia multisiliqua,2052.7136901460212,1944.888308231656,2166.5169541504647,NA,NA,1681.0450656750531,1606.6775898744838,1758.8547513451094,NA,NA,116,530
Acacia multistipulosa,2847.1239574087517,2121.017560767463,3821.8046746948057,NA,NA,1823.8392425449617,1435.1477256802757,2317.8029154247747,NA,NA,15,39
Acacia murrayana,54096.22470768114,35034.93324821636,83528.10341869046,NA,NA,8411.072653584735,7210.400269662111,9811.680425225028,NA,NA,872,1127
Acacia mutabilis subsp. mutabilis,14890.162321845397,3788.846160057264,58518.32579223885,NA,NA,8097.800192748062,5706.986885734311,11490.19075645434,NA,NA,51,61
Acacia myrtifolia,50609.30343400019,42403.279369394426,60403.3846477304,NA,NA,13309.83993406816,12243.30960019359,14469.277087276692,NA,NA,5231,7498
Acacia nanodealbata,9297.782269214304,8537.391443509796,10125.89802139565,Ran out of iterations and did not converge,NA,14205.02840247624,0,Inf,Ran out of iterations and did not converge,NA,212,219
Acacia nanopravissima,7326.148286003855,5822.941890561322,9217.41101272492,NA,NA,7326.148286003855,5822.941890561322,9217.41101272492,NA,NA,0,5
Acacia neriifolia,45537.93847068447,31412.142212557268,66015.99553852969,NA,NA,9040.269852703963,7689.016388268942,10628.990092204445,NA,NA,704,976
Acacia nervosa,303179.08895426954,13696.82986364972,6710863.819888914,NA,NA,20850.884641654273,5861.742580693702,74168.96671162291,NA,NA,137,171
Acacia neurocarpa,2081.522850813202,1889.27337720448,2293.3353270814555,NA,NA,1833.12990695939,1680.0465406883284,2000.162004090777,NA,NA,23,164
Acacia notabilis,258782.1578814026,83139.4641883147,805492.3842914012,NA,NA,19196.431264363782,12166.810048527755,30287.558679527,NA,NA,823,1016
Acacia nyssophylla,5302740.852890013,139841.81886763257,201077623.135929,NA,NA,40043.05490175401,12110.78560680378,132398.20255459545,NA,NA,1302,1396
Acacia obliquinervia,16006.883798335952,14460.016400484315,17719.228100242573,NA,NA,9791.283706634531,9137.511000003127,10491.832690956431,NA,NA,832,2141
Acacia obovata,19459.964373070186,3040.375951653775,124553.74579422544,NA,NA,7667.637841246366,5542.530487140422,10607.550143552995,NA,NA,64,76
Acacia obtusata,37606.73331748215,20316.396145931547,69612.07000757534,NA,NA,12254.323381709468,8919.762717960724,16835.474921449888,NA,NA,217,330
Acacia obtusifolia,18110.496981606295,16282.611786660475,20143.580478254476,NA,NA,10636.679869828598,9885.079571902628,11445.427204734233,NA,NA,1021,2338
Acacia oligoneura,608.5343336257372,563.4192585226734,657.2619405526004,NA,NA,608.5343336257372,563.4192585226734,657.2619405526004,NA,NA,0,40
Acacia oncinocarpa,1128.8640844007527,1090.2065263490756,1168.892398138074,NA,NA,1029.167269229553,998.5179999215613,1060.7573104707374,NA,NA,97,689
Acacia oswaldii,1071279.3811526543,351967.4981972252,3260640.5942622973,NA,NA,19840.864668667484,14023.128752039218,28072.188294151725,NA,NA,3745,4106
Acacia oxycedrus,102782.47078150099,54255.26050811923,194713.58539268596,NA,NA,20449.59514550294,14854.22958026252,28152.65102477208,NA,NA,1153,1725
Acacia paradoxa,740102.9988177535,383209.23675249604,1429382.1659961978,NA,NA,16682.21004721164,13689.137835813102,20329.704865066058,NA,NA,8434,9243
Acacia paraneura,27198.91882382159,16254.91880159949,45511.21997066149,NA,NA,7269.5518096287715,5842.880480963076,9044.577188436062,NA,NA,164,235
Acacia parramattensis,10763711933707898e32,10763711933707898e32,10763711933707898e32,NA,NA,13805.85868617755,11817.621699699166,16128.603445442495,NA,NA,2018,2613
Acacia parvipinnula,30708.841629723884,23685.384292391806,39814.9737660107,NA,NA,9540.964653101313,8400.740673494873,10835.950072704525,NA,NA,801,1161
Acacia pataczekii,12344.199334888328,7902.568445662317,19282.244534445952,Ran out of iterations and did not converge,NA,30685.314946301103,0,Inf,Ran out of iterations and did not converge,NA,50,55
